IRIS_313-8735,ERR615468,fastq/ERR615468_1.fastq.gz,fastq/ERR615468_2.fastq.gz
IRIS_313-8735,ERR615469,fastq/ERR615469_1.fastq.gz,fastq/ERR615469_2.fastq.gz
IRIS_313-9048,ERR615877,fastq/ERR615877_1.fastq.gz,fastq/ERR615877_2.fastq.gz
IRIS_313-9048,ERR615878,fastq/ERR615878_1.fastq.gz,fastq/ERR615878_2.fastq.gz
IRIS_313-9048,ERR615879,fastq/ERR615879_1.fastq.gz,fastq/ERR615879_2.fastq.gz
IRIS_313-9048,ERR615880,fastq/ERR615880_1.fastq.gz,fastq/ERR615880_2.fastq.gz
IRIS_313-9048,ERR615881,fastq/ERR615881_1.fastq.gz,fastq/ERR615881_2.fastq.gz
IRIS_313-9048,ERR615882,fastq/ERR615882_1.fastq.gz,fastq/ERR615882_2.fastq.gz
IRIS_313-9081,ERR615947,fastq/ERR615947_1.fastq.gz,fastq/ERR615947_2.fastq.gz
IRIS_313-9081,ERR615948,fastq/ERR615948_1.fastq.gz,fastq/ERR615948_2.fastq.gz
IRIS_313-9081,ERR615949,fastq/ERR615949_1.fastq.gz,fastq/ERR615949_2.fastq.gz
IRIS_313-9081,ERR615950,fastq/ERR615950_1.fastq.gz,fastq/ERR615950_2.fastq.gz
IRIS_313-9081,ERR615951,fastq/ERR615951_1.fastq.gz,fastq/ERR615951_2.fastq.gz
IRIS_313-9081,ERR615952,fastq/ERR615952_1.fastq.gz,fastq/ERR615952_2.fastq.gz
IRIS_313-9239,ERR616130,fastq/ERR616130_1.fastq.gz,fastq/ERR616130_2.fastq.gz
IRIS_313-9239,ERR616131,fastq/ERR616131_1.fastq.gz,fastq/ERR616131_2.fastq.gz
IRIS_313-9239,ERR616132,fastq/ERR616132_1.fastq.gz,fastq/ERR616132_2.fastq.gz
IRIS_313-9239,ERR616133,fastq/ERR616133_1.fastq.gz,fastq/ERR616133_2.fastq.gz
IRIS_313-9239,ERR616134,fastq/ERR616134_1.fastq.gz,fastq/ERR616134_2.fastq.gz
IRIS_313-9239,ERR616135,fastq/ERR616135_1.fastq.gz,fastq/ERR616135_2.fastq.gz
IRIS_313-8486,ERR608025,fastq/ERR608025_1.fastq.gz,fastq/ERR608025_2.fastq.gz
IRIS_313-8486,ERR608026,fastq/ERR608026_1.fastq.gz,fastq/ERR608026_2.fastq.gz
IRIS_313-8486,ERR608027,fastq/ERR608027_1.fastq.gz,fastq/ERR608027_2.fastq.gz
IRIS_313-8486,ERR608028,fastq/ERR608028_1.fastq.gz,fastq/ERR608028_2.fastq.gz
IRIS_313-8486,ERR608029,fastq/ERR608029_1.fastq.gz,fastq/ERR608029_2.fastq.gz
IRIS_313-8486,ERR608030,fastq/ERR608030_1.fastq.gz,fastq/ERR608030_2.fastq.gz
IRIS_313-8755,ERR608287,fastq/ERR608287_1.fastq.gz,fastq/ERR608287_2.fastq.gz
IRIS_313-8755,ERR608288,fastq/ERR608288_1.fastq.gz,fastq/ERR608288_2.fastq.gz
IRIS_313-8755,ERR608289,fastq/ERR608289_1.fastq.gz,fastq/ERR608289_2.fastq.gz
IRIS_313-8755,ERR608290,fastq/ERR608290_1.fastq.gz,fastq/ERR608290_2.fastq.gz
IRIS_313-8755,ERR608291,fastq/ERR608291_1.fastq.gz,fastq/ERR608291_2.fastq.gz
IRIS_313-8755,ERR608292,fastq/ERR608292_1.fastq.gz,fastq/ERR608292_2.fastq.gz
IRIS_313-9002,ERR608489,fastq/ERR608489_1.fastq.gz,fastq/ERR608489_2.fastq.gz
IRIS_313-9002,ERR608490,fastq/ERR608490_1.fastq.gz,fastq/ERR608490_2.fastq.gz
IRIS_313-9002,ERR608491,fastq/ERR608491_1.fastq.gz,fastq/ERR608491_2.fastq.gz
IRIS_313-9002,ERR608492,fastq/ERR608492_1.fastq.gz,fastq/ERR608492_2.fastq.gz
IRIS_313-9002,ERR608493,fastq/ERR608493_1.fastq.gz,fastq/ERR608493_2.fastq.gz
IRIS_313-9002,ERR608494,fastq/ERR608494_1.fastq.gz,fastq/ERR608494_2.fastq.gz
IRIS_313-9379,ERR608683,fastq/ERR608683_1.fastq.gz,fastq/ERR608683_2.fastq.gz
IRIS_313-9379,ERR608684,fastq/ERR608684_1.fastq.gz,fastq/ERR608684_2.fastq.gz
IRIS_313-9379,ERR608685,fastq/ERR608685_1.fastq.gz,fastq/ERR608685_2.fastq.gz
IRIS_313-9379,ERR608686,fastq/ERR608686_1.fastq.gz,fastq/ERR608686_2.fastq.gz
IRIS_313-9379,ERR608687,fastq/ERR608687_1.fastq.gz,fastq/ERR608687_2.fastq.gz
IRIS_313-9379,ERR608688,fastq/ERR608688_1.fastq.gz,fastq/ERR608688_2.fastq.gz
IRIS_313-9698,ERR608847,fastq/ERR608847_1.fastq.gz,fastq/ERR608847_2.fastq.gz
IRIS_313-9698,ERR608848,fastq/ERR608848_1.fastq.gz,fastq/ERR608848_2.fastq.gz
IRIS_313-9698,ERR608849,fastq/ERR608849_1.fastq.gz,fastq/ERR608849_2.fastq.gz
IRIS_313-9698,ERR608850,fastq/ERR608850_1.fastq.gz,fastq/ERR608850_2.fastq.gz
IRIS_313-9698,ERR608851,fastq/ERR608851_1.fastq.gz,fastq/ERR608851_2.fastq.gz
IRIS_313-9698,ERR608852,fastq/ERR608852_1.fastq.gz,fastq/ERR608852_2.fastq.gz
IRIS_313-9701,ERR608859,fastq/ERR608859_1.fastq.gz,fastq/ERR608859_2.fastq.gz
IRIS_313-9701,ERR608860,fastq/ERR608860_1.fastq.gz,fastq/ERR608860_2.fastq.gz
IRIS_313-9701,ERR608861,fastq/ERR608861_1.fastq.gz,fastq/ERR608861_2.fastq.gz
IRIS_313-9701,ERR608862,fastq/ERR608862_1.fastq.gz,fastq/ERR608862_2.fastq.gz
IRIS_313-9701,ERR608863,fastq/ERR608863_1.fastq.gz,fastq/ERR608863_2.fastq.gz
IRIS_313-9701,ERR608864,fastq/ERR608864_1.fastq.gz,fastq/ERR608864_2.fastq.gz
IRIS_313-9702,ERR608865,fastq/ERR608865_1.fastq.gz,fastq/ERR608865_2.fastq.gz
IRIS_313-9702,ERR608866,fastq/ERR608866_1.fastq.gz,fastq/ERR608866_2.fastq.gz
IRIS_313-9702,ERR608867,fastq/ERR608867_1.fastq.gz,fastq/ERR608867_2.fastq.gz
IRIS_313-9702,ERR608868,fastq/ERR608868_1.fastq.gz,fastq/ERR608868_2.fastq.gz
IRIS_313-9702,ERR608869,fastq/ERR608869_1.fastq.gz,fastq/ERR608869_2.fastq.gz
IRIS_313-9702,ERR608870,fastq/ERR608870_1.fastq.gz,fastq/ERR608870_2.fastq.gz
IRIS_313-9884,ERR608949,fastq/ERR608949_1.fastq.gz,fastq/ERR608949_2.fastq.gz
IRIS_313-9884,ERR608950,fastq/ERR608950_1.fastq.gz,fastq/ERR608950_2.fastq.gz
IRIS_313-9884,ERR608951,fastq/ERR608951_1.fastq.gz,fastq/ERR608951_2.fastq.gz
IRIS_313-9884,ERR608952,fastq/ERR608952_1.fastq.gz,fastq/ERR608952_2.fastq.gz
IRIS_313-9884,ERR608953,fastq/ERR608953_1.fastq.gz,fastq/ERR608953_2.fastq.gz
IRIS_313-9884,ERR608954,fastq/ERR608954_1.fastq.gz,fastq/ERR608954_2.fastq.gz
IRIS_313-9886,ERR608955,fastq/ERR608955_1.fastq.gz,fastq/ERR608955_2.fastq.gz
IRIS_313-9886,ERR608956,fastq/ERR608956_1.fastq.gz,fastq/ERR608956_2.fastq.gz
IRIS_313-9886,ERR608957,fastq/ERR608957_1.fastq.gz,fastq/ERR608957_2.fastq.gz
IRIS_313-9886,ERR608958,fastq/ERR608958_1.fastq.gz,fastq/ERR608958_2.fastq.gz
IRIS_313-9886,ERR608959,fastq/ERR608959_1.fastq.gz,fastq/ERR608959_2.fastq.gz
IRIS_313-9886,ERR608960,fastq/ERR608960_1.fastq.gz,fastq/ERR608960_2.fastq.gz
IRIS_313-9887,ERR608961,fastq/ERR608961_1.fastq.gz,fastq/ERR608961_2.fastq.gz
IRIS_313-9887,ERR608962,fastq/ERR608962_1.fastq.gz,fastq/ERR608962_2.fastq.gz
IRIS_313-9887,ERR608963,fastq/ERR608963_1.fastq.gz,fastq/ERR608963_2.fastq.gz
IRIS_313-9887,ERR608964,fastq/ERR608964_1.fastq.gz,fastq/ERR608964_2.fastq.gz
IRIS_313-9887,ERR608965,fastq/ERR608965_1.fastq.gz,fastq/ERR608965_2.fastq.gz
IRIS_313-9887,ERR608966,fastq/ERR608966_1.fastq.gz,fastq/ERR608966_2.fastq.gz
IRIS_313-9890,ERR608967,fastq/ERR608967_1.fastq.gz,fastq/ERR608967_2.fastq.gz
IRIS_313-9890,ERR608968,fastq/ERR608968_1.fastq.gz,fastq/ERR608968_2.fastq.gz
IRIS_313-9890,ERR608969,fastq/ERR608969_1.fastq.gz,fastq/ERR608969_2.fastq.gz
IRIS_313-9890,ERR608970,fastq/ERR608970_1.fastq.gz,fastq/ERR608970_2.fastq.gz
IRIS_313-9890,ERR608971,fastq/ERR608971_1.fastq.gz,fastq/ERR608971_2.fastq.gz
IRIS_313-9890,ERR608972,fastq/ERR608972_1.fastq.gz,fastq/ERR608972_2.fastq.gz
IRIS_313-9891,ERR608973,fastq/ERR608973_1.fastq.gz,fastq/ERR608973_2.fastq.gz
IRIS_313-9891,ERR608974,fastq/ERR608974_1.fastq.gz,fastq/ERR608974_2.fastq.gz
IRIS_313-9891,ERR608975,fastq/ERR608975_1.fastq.gz,fastq/ERR608975_2.fastq.gz
IRIS_313-9891,ERR608976,fastq/ERR608976_1.fastq.gz,fastq/ERR608976_2.fastq.gz
IRIS_313-9891,ERR608977,fastq/ERR608977_1.fastq.gz,fastq/ERR608977_2.fastq.gz
IRIS_313-9891,ERR608978,fastq/ERR608978_1.fastq.gz,fastq/ERR608978_2.fastq.gz
IRIS_313-9974,ERR609027,fastq/ERR609027_1.fastq.gz,fastq/ERR609027_2.fastq.gz
IRIS_313-9974,ERR609028,fastq/ERR609028_1.fastq.gz,fastq/ERR609028_2.fastq.gz
IRIS_313-9974,ERR609029,fastq/ERR609029_1.fastq.gz,fastq/ERR609029_2.fastq.gz
IRIS_313-9974,ERR609030,fastq/ERR609030_1.fastq.gz,fastq/ERR609030_2.fastq.gz
IRIS_313-9974,ERR609031,fastq/ERR609031_1.fastq.gz,fastq/ERR609031_2.fastq.gz
IRIS_313-9974,ERR609032,fastq/ERR609032_1.fastq.gz,fastq/ERR609032_2.fastq.gz
IRIS_313-10092,ERR607293,fastq/ERR607293_1.fastq.gz,fastq/ERR607293_2.fastq.gz
IRIS_313-10092,ERR607294,fastq/ERR607294_1.fastq.gz,fastq/ERR607294_2.fastq.gz
IRIS_313-10092,ERR607295,fastq/ERR607295_1.fastq.gz,fastq/ERR607295_2.fastq.gz
IRIS_313-10092,ERR607296,fastq/ERR607296_1.fastq.gz,fastq/ERR607296_2.fastq.gz
IRIS_313-10092,ERR607297,fastq/ERR607297_1.fastq.gz,fastq/ERR607297_2.fastq.gz
IRIS_313-10092,ERR607298,fastq/ERR607298_1.fastq.gz,fastq/ERR607298_2.fastq.gz
IRIS_313-10093,ERR607299,fastq/ERR607299_1.fastq.gz,fastq/ERR607299_2.fastq.gz
IRIS_313-10093,ERR607300,fastq/ERR607300_1.fastq.gz,fastq/ERR607300_2.fastq.gz
IRIS_313-10093,ERR607301,fastq/ERR607301_1.fastq.gz,fastq/ERR607301_2.fastq.gz
IRIS_313-10093,ERR607302,fastq/ERR607302_1.fastq.gz,fastq/ERR607302_2.fastq.gz
IRIS_313-10093,ERR607303,fastq/ERR607303_1.fastq.gz,fastq/ERR607303_2.fastq.gz
IRIS_313-10093,ERR607304,fastq/ERR607304_1.fastq.gz,fastq/ERR607304_2.fastq.gz
IRIS_313-10097,ERR607317,fastq/ERR607317_1.fastq.gz,fastq/ERR607317_2.fastq.gz
IRIS_313-10097,ERR607318,fastq/ERR607318_1.fastq.gz,fastq/ERR607318_2.fastq.gz
IRIS_313-10097,ERR607319,fastq/ERR607319_1.fastq.gz,fastq/ERR607319_2.fastq.gz
IRIS_313-10097,ERR607320,fastq/ERR607320_1.fastq.gz,fastq/ERR607320_2.fastq.gz
IRIS_313-10097,ERR607321,fastq/ERR607321_1.fastq.gz,fastq/ERR607321_2.fastq.gz
IRIS_313-10097,ERR607322,fastq/ERR607322_1.fastq.gz,fastq/ERR607322_2.fastq.gz
IRIS_313-10097,ERR607323,fastq/ERR607323_1.fastq.gz,fastq/ERR607323_2.fastq.gz
IRIS_313-10097,ERR607324,fastq/ERR607324_1.fastq.gz,fastq/ERR607324_2.fastq.gz
IRIS_313-10097,ERR607325,fastq/ERR607325_1.fastq.gz,fastq/ERR607325_2.fastq.gz
IRIS_313-10097,ERR607326,fastq/ERR607326_1.fastq.gz,fastq/ERR607326_2.fastq.gz
IRIS_313-10097,ERR607327,fastq/ERR607327_1.fastq.gz,fastq/ERR607327_2.fastq.gz
IRIS_313-10097,ERR607328,fastq/ERR607328_1.fastq.gz,fastq/ERR607328_2.fastq.gz
IRIS_313-10097,ERR607329,fastq/ERR607329_1.fastq.gz,fastq/ERR607329_2.fastq.gz
IRIS_313-10097,ERR607330,fastq/ERR607330_1.fastq.gz,fastq/ERR607330_2.fastq.gz
IRIS_313-10097,ERR607331,fastq/ERR607331_1.fastq.gz,fastq/ERR607331_2.fastq.gz
IRIS_313-10097,ERR607332,fastq/ERR607332_1.fastq.gz,fastq/ERR607332_2.fastq.gz
IRIS_313-10097,ERR607333,fastq/ERR607333_1.fastq.gz,fastq/ERR607333_2.fastq.gz
IRIS_313-10097,ERR607334,fastq/ERR607334_1.fastq.gz,fastq/ERR607334_2.fastq.gz
IRIS_313-10097,ERR607335,fastq/ERR607335_1.fastq.gz,fastq/ERR607335_2.fastq.gz
IRIS_313-10097,ERR607336,fastq/ERR607336_1.fastq.gz,fastq/ERR607336_2.fastq.gz
IRIS_313-8626,ERR608149,fastq/ERR608149_1.fastq.gz,fastq/ERR608149_2.fastq.gz
IRIS_313-8626,ERR608150,fastq/ERR608150_1.fastq.gz,fastq/ERR608150_2.fastq.gz
IRIS_313-8626,ERR608151,fastq/ERR608151_1.fastq.gz,fastq/ERR608151_2.fastq.gz
IRIS_313-8626,ERR608152,fastq/ERR608152_1.fastq.gz,fastq/ERR608152_2.fastq.gz
IRIS_313-8626,ERR608153,fastq/ERR608153_1.fastq.gz,fastq/ERR608153_2.fastq.gz
IRIS_313-8626,ERR608154,fastq/ERR608154_1.fastq.gz,fastq/ERR608154_2.fastq.gz
IRIS_313-8815,ERR608341,fastq/ERR608341_1.fastq.gz,fastq/ERR608341_2.fastq.gz
IRIS_313-8815,ERR608342,fastq/ERR608342_1.fastq.gz,fastq/ERR608342_2.fastq.gz
IRIS_313-8815,ERR608343,fastq/ERR608343_1.fastq.gz,fastq/ERR608343_2.fastq.gz
IRIS_313-8815,ERR608344,fastq/ERR608344_1.fastq.gz,fastq/ERR608344_2.fastq.gz
IRIS_313-8815,ERR608345,fastq/ERR608345_1.fastq.gz,fastq/ERR608345_2.fastq.gz
IRIS_313-8815,ERR608346,fastq/ERR608346_1.fastq.gz,fastq/ERR608346_2.fastq.gz
IRIS_313-8857,ERR608365,fastq/ERR608365_1.fastq.gz,fastq/ERR608365_2.fastq.gz
IRIS_313-8857,ERR608366,fastq/ERR608366_1.fastq.gz,fastq/ERR608366_2.fastq.gz
IRIS_313-8857,ERR608367,fastq/ERR608367_1.fastq.gz,fastq/ERR608367_2.fastq.gz
IRIS_313-8857,ERR608368,fastq/ERR608368_1.fastq.gz,fastq/ERR608368_2.fastq.gz
IRIS_313-8857,ERR608369,fastq/ERR608369_1.fastq.gz,fastq/ERR608369_2.fastq.gz
IRIS_313-8857,ERR608370,fastq/ERR608370_1.fastq.gz,fastq/ERR608370_2.fastq.gz
IRIS_313-8884,ERR608395,fastq/ERR608395_1.fastq.gz,fastq/ERR608395_2.fastq.gz
IRIS_313-8884,ERR608396,fastq/ERR608396_1.fastq.gz,fastq/ERR608396_2.fastq.gz
IRIS_313-8884,ERR608397,fastq/ERR608397_1.fastq.gz,fastq/ERR608397_2.fastq.gz
IRIS_313-8884,ERR608398,fastq/ERR608398_1.fastq.gz,fastq/ERR608398_2.fastq.gz
IRIS_313-8884,ERR608399,fastq/ERR608399_1.fastq.gz,fastq/ERR608399_2.fastq.gz
IRIS_313-8884,ERR608400,fastq/ERR608400_1.fastq.gz,fastq/ERR608400_2.fastq.gz
IRIS_313-8894,ERR608401,fastq/ERR608401_1.fastq.gz,fastq/ERR608401_2.fastq.gz
IRIS_313-8894,ERR608402,fastq/ERR608402_1.fastq.gz,fastq/ERR608402_2.fastq.gz
IRIS_313-8894,ERR608403,fastq/ERR608403_1.fastq.gz,fastq/ERR608403_2.fastq.gz
IRIS_313-8894,ERR608404,fastq/ERR608404_1.fastq.gz,fastq/ERR608404_2.fastq.gz
IRIS_313-8894,ERR608405,fastq/ERR608405_1.fastq.gz,fastq/ERR608405_2.fastq.gz
IRIS_313-8894,ERR608406,fastq/ERR608406_1.fastq.gz,fastq/ERR608406_2.fastq.gz
IRIS_313-9129,ERR608549,fastq/ERR608549_1.fastq.gz,fastq/ERR608549_2.fastq.gz
IRIS_313-9129,ERR608550,fastq/ERR608550_1.fastq.gz,fastq/ERR608550_2.fastq.gz
IRIS_313-9129,ERR608551,fastq/ERR608551_1.fastq.gz,fastq/ERR608551_2.fastq.gz
IRIS_313-9129,ERR608552,fastq/ERR608552_1.fastq.gz,fastq/ERR608552_2.fastq.gz
IRIS_313-9129,ERR608553,fastq/ERR608553_1.fastq.gz,fastq/ERR608553_2.fastq.gz
IRIS_313-9129,ERR608554,fastq/ERR608554_1.fastq.gz,fastq/ERR608554_2.fastq.gz
IRIS_313-9176,ERR608567,fastq/ERR608567_1.fastq.gz,fastq/ERR608567_2.fastq.gz
IRIS_313-9176,ERR608568,fastq/ERR608568_1.fastq.gz,fastq/ERR608568_2.fastq.gz
IRIS_313-9176,ERR608569,fastq/ERR608569_1.fastq.gz,fastq/ERR608569_2.fastq.gz
IRIS_313-9176,ERR608570,fastq/ERR608570_1.fastq.gz,fastq/ERR608570_2.fastq.gz
IRIS_313-9176,ERR608571,fastq/ERR608571_1.fastq.gz,fastq/ERR608571_2.fastq.gz
IRIS_313-9176,ERR608572,fastq/ERR608572_1.fastq.gz,fastq/ERR608572_2.fastq.gz
IRIS_313-9375,ERR608677,fastq/ERR608677_1.fastq.gz,fastq/ERR608677_2.fastq.gz
IRIS_313-9375,ERR608678,fastq/ERR608678_1.fastq.gz,fastq/ERR608678_2.fastq.gz
IRIS_313-9375,ERR608679,fastq/ERR608679_1.fastq.gz,fastq/ERR608679_2.fastq.gz
IRIS_313-9375,ERR608680,fastq/ERR608680_1.fastq.gz,fastq/ERR608680_2.fastq.gz
IRIS_313-9375,ERR608681,fastq/ERR608681_1.fastq.gz,fastq/ERR608681_2.fastq.gz
IRIS_313-9375,ERR608682,fastq/ERR608682_1.fastq.gz,fastq/ERR608682_2.fastq.gz
IRIS_313-9389,ERR608689,fastq/ERR608689_1.fastq.gz,fastq/ERR608689_2.fastq.gz
IRIS_313-9389,ERR608690,fastq/ERR608690_1.fastq.gz,fastq/ERR608690_2.fastq.gz
IRIS_313-9389,ERR608691,fastq/ERR608691_1.fastq.gz,fastq/ERR608691_2.fastq.gz
IRIS_313-9389,ERR608692,fastq/ERR608692_1.fastq.gz,fastq/ERR608692_2.fastq.gz
IRIS_313-9389,ERR608693,fastq/ERR608693_1.fastq.gz,fastq/ERR608693_2.fastq.gz
IRIS_313-9389,ERR608694,fastq/ERR608694_1.fastq.gz,fastq/ERR608694_2.fastq.gz
IRIS_313-9405,ERR608707,fastq/ERR608707_1.fastq.gz,fastq/ERR608707_2.fastq.gz
IRIS_313-9405,ERR608708,fastq/ERR608708_1.fastq.gz,fastq/ERR608708_2.fastq.gz
IRIS_313-9405,ERR608709,fastq/ERR608709_1.fastq.gz,fastq/ERR608709_2.fastq.gz
IRIS_313-9405,ERR608710,fastq/ERR608710_1.fastq.gz,fastq/ERR608710_2.fastq.gz
IRIS_313-9405,ERR608711,fastq/ERR608711_1.fastq.gz,fastq/ERR608711_2.fastq.gz
IRIS_313-9405,ERR608712,fastq/ERR608712_1.fastq.gz,fastq/ERR608712_2.fastq.gz
IRIS_313-9423,ERR608745,fastq/ERR608745_1.fastq.gz,fastq/ERR608745_2.fastq.gz
IRIS_313-9423,ERR608746,fastq/ERR608746_1.fastq.gz,fastq/ERR608746_2.fastq.gz
IRIS_313-9423,ERR608747,fastq/ERR608747_1.fastq.gz,fastq/ERR608747_2.fastq.gz
IRIS_313-9423,ERR608748,fastq/ERR608748_1.fastq.gz,fastq/ERR608748_2.fastq.gz
IRIS_313-9423,ERR608749,fastq/ERR608749_1.fastq.gz,fastq/ERR608749_2.fastq.gz
IRIS_313-9423,ERR608750,fastq/ERR608750_1.fastq.gz,fastq/ERR608750_2.fastq.gz
IRIS_313-9529,ERR608787,fastq/ERR608787_1.fastq.gz,fastq/ERR608787_2.fastq.gz
IRIS_313-9529,ERR608788,fastq/ERR608788_1.fastq.gz,fastq/ERR608788_2.fastq.gz
IRIS_313-9529,ERR608789,fastq/ERR608789_1.fastq.gz,fastq/ERR608789_2.fastq.gz
IRIS_313-9529,ERR608790,fastq/ERR608790_1.fastq.gz,fastq/ERR608790_2.fastq.gz
IRIS_313-9529,ERR608791,fastq/ERR608791_1.fastq.gz,fastq/ERR608791_2.fastq.gz
IRIS_313-9529,ERR608792,fastq/ERR608792_1.fastq.gz,fastq/ERR608792_2.fastq.gz
IRIS_313-9691,ERR608835,fastq/ERR608835_1.fastq.gz,fastq/ERR608835_2.fastq.gz
IRIS_313-9691,ERR608836,fastq/ERR608836_1.fastq.gz,fastq/ERR608836_2.fastq.gz
IRIS_313-9691,ERR608837,fastq/ERR608837_1.fastq.gz,fastq/ERR608837_2.fastq.gz
IRIS_313-9691,ERR608838,fastq/ERR608838_1.fastq.gz,fastq/ERR608838_2.fastq.gz
IRIS_313-9691,ERR608839,fastq/ERR608839_1.fastq.gz,fastq/ERR608839_2.fastq.gz
IRIS_313-9691,ERR608840,fastq/ERR608840_1.fastq.gz,fastq/ERR608840_2.fastq.gz
IRIS_313-9800,ERR608913,fastq/ERR608913_1.fastq.gz,fastq/ERR608913_2.fastq.gz
IRIS_313-9800,ERR608914,fastq/ERR608914_1.fastq.gz,fastq/ERR608914_2.fastq.gz
IRIS_313-9800,ERR608915,fastq/ERR608915_1.fastq.gz,fastq/ERR608915_2.fastq.gz
IRIS_313-9800,ERR608916,fastq/ERR608916_1.fastq.gz,fastq/ERR608916_2.fastq.gz
IRIS_313-9800,ERR608917,fastq/ERR608917_1.fastq.gz,fastq/ERR608917_2.fastq.gz
